addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,area_name,relaAcdntRiskMtr,acmpyTypeCd,relaPosesFclty,relaFrnshPrdlst,etcAcmpyInfo,relaPurcPrdlst,acmpyPsblCpam,relaRntlPrdlst,acmpyNeedMtr,indoor_possible,outdoor_possible,homepage,opertime,data_source,province,gu_name,content_type_name
전북특별자치도 고창군 상하면 상하농원길 11-23,,37,A02,A0204,A02040800,2673663,12,20200922235502,http://tong.visitkorea.or.kr/cms/resource/33/3083133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3083133_image3_1.jpg,Type3,126.4504387799,35.4477857379,,20250513160619,1,,상하농원,56408,52,790,EX,EX06,EX061000,전북,,,,,"목줄 착용 필수, 배설물 처리를 위한 비닐봉지 등을 구비한 이용객에 한하여 허용",,,,,,,,,TourAPI,전북,고창군,관광지
전북특별자치도 부안군 불등길 58-85,,37,A01,A0101,A01010500,2939800,12,20221230110735,http://tong.visitkorea.or.kr/cms/resource/45/3074045_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3074045_image3_1.jpg,Type3,126.6136474148,35.7405746353,6,20250418101450,6,,새만금환경생태단지,56331,52,800,NA,NA03,NA030500,전북,,,,,,,안내견만 가,,,,,,,TourAPI,전북,부안군,관광지
전북특별자치도 부안군 동중3길 18,,37,B02,B0201,B02010900,2528107,32,20180103232108,http://tong.visitkorea.or.kr/cms/resource/98/2992998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2992998_image3_1.jpg,Type1,126.7351424447,35.7284141920,6,20250120172001,6,,샤니모텔,56308,52,800,AC,AC04,AC040100,전북,,,,,,,안내견,,,,,,,TourAPI,전북,부안군,숙박
전북특별자치도 익산시 금마면 고도9길 41-14,,37,A02,A0202,A02020700,1315472,12,20110624022528,http://tong.visitkorea.or.kr/cms/resource/68/3061468_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3061468_image3_1.jpg,Type3,127.0609146595,36.0006415547,6,20251114151537,9,,서동공원,54572,52,140,VE,VE03,VE030100,전북,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,익산시,관광지
전북특별자치도 순창군 적성면 비홍로 68,,37,A02,A0205,A02050100,2654773,12,20200429011414,http://tong.visitkorea.or.kr/cms/resource/25/3351325_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3351325_image3_1.jpg,Type3,127.2388724788,35.4125281109,6,20251117152751,7,,순창군 채계산 출렁다리,56030,52,770,VE,VE01,VE010300,전북,,전구역 동반가능,,,"- 대형견 및 맹견의 경우 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,순창군,관광지
전북특별자치도 무주군 설천면 보안길 90,,37,B02,B0201,B02010700,2699322,32,20201217023851,,,,127.7681903294,35.9073646256,,20241127111232,5,,양지 뜰 펜션(무주양지뜰펜션),55557,52,730,AC,AC03,AC030100,전북,,전구역 동반가능,,,,,소형견,,목줄 착용,,,,,TourAPI,전북,무주군,숙박
전북특별자치도 임실군 오수면 충효로 2096-16,,37,A02,A0202,A02020700,1590210,12,20120403194155,http://tong.visitkorea.or.kr/cms/resource/66/3536766_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3536766_image3_1.jpg,Type1,127.3326940727,35.5452452640,6,20250918142258,10,,오수의견공원,55953,52,750,VE,VE03,VE030100,전북,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,임실군,관광지
전북특별자치도 전주시 완산구 동완산동,612,37,A01,A0101,A01010500,126627,12,20031029090000,http://tong.visitkorea.or.kr/cms/resource/45/3529545_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3529545_image3_1.jpg,Type1,127.1419070225,35.8046986105,6,20250904161458,12,,완산공원,55097,52,111,NA,NA04,NA040500,전북,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,완산구,관광지
전북특별자치도 익산시 금강동 992-5,,37,A01,A0101,A01010500,2752414,12,20211001194440,http://tong.visitkorea.or.kr/cms/resource/38/3564238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3564238_image3_1.jpg,Type1,126.9759630262,35.9282205630,6,20251114150903,9,,유천생태습지공원,54611,52,140,NA,NA03,NA030400,전북,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,익산시,관광지
전북특별자치도 익산시 익산대로 1324-21,,37,A02,A0202,A02020700,3111842,12,20240326194521,,,,126.9557703043,36.0374494220,6,20240731074723,9,,익산시 반려동물 놀이터,54526,52,140,VE,VE03,VE030500,전북,"직원 상시대기, 긴급전화 운영, 이용방법 및 규칙 비치, 응급키트 구비",전구역 동반가능,"펜스, 안전문, 운동장, 산책로, 펫카페, 놀이기구, 천연잔디, 벤치, 세족시설, 중소형견/대형견 구분",배변봉투,"- 배변처리 필수 
- 음식물 반입 불가 
- 놀이터 외부 목줄착용",카페 구매 이용 가능,맹견 출입불가,,자유이용,,,,,TourAPI,전북,익산시,관광지
전북특별자치도 임실군 성수면 도인2길 50,,37,A02,A0202,A02020600,2718832,12,20210528195424,http://tong.visitkorea.or.kr/cms/resource/80/3080980_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3080980_image3_1.jpg,Type3,127.3012667900,35.6331736386,6,20250711103120,10,,임실치즈테마파크,55918,52,750,VE,VE02,VE020100,전북,,일부구역 동반가능,,,"- 실내 시설 이용은 개별 문의 필요
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,임실군,관광지
전북특별자치도 장수군 장수읍 논개사당길 65,,37,A02,A0202,A02020700,2606189,12,20190613002708,http://tong.visitkorea.or.kr/cms/resource/75/2608475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2608475_image2_1.jpg,Type3,127.5232663533,35.6411155055,6,20250711111332,11,,장수누리파크,55636,52,740,VE,VE03,VE030500,전북,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,장수군,관광지
전북특별자치도 무주군 적상면 개안길 21,,37,B02,B0201,B02010700,3532762,32,20250908143318,,,,127.7120381900,35.9654597978,6,20251023143000,5,,전망대펜션,55529,52,730,AC,AC03,AC030100,전북,,전구역 동반가능,,,,,10kg이하  1마리까지 가능. 단 1마리당  2만원 추가비용.,,,,,,,TourAPI,전북,무주군,숙박
전북특별자치도 전주시 완산구 기린대로 99 (남노송동),,37,A02,A0201,A02010600,264284,12,20021219212036,http://tong.visitkorea.or.kr/cms/resource/50/3479250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3479250_image3_1.jpg,Type1,127.1536278459,35.8183167088,6,20251222175525,12,,전북 전주 한옥마을 [슬로시티],55040,52,111,HS,HS01,HS010600,전북,,일부구역 동반가능,,,"- 마을내는 타지역과 동일하게 다닐수 있으나(오목대와 전주향교 포함)그외 매표해야하는 시설은 동반 불가
- 한옥과 문화유적은 목재로 만들어져 배변 주의
'- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,완산구,관광지
전북특별자치도 정읍시 산내면 청정로 926-65,,37,A02,A0202,A02020600,1626156,12,20120509195652,http://tong.visitkorea.or.kr/cms/resource/67/3573567_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3573567_image3_1.jpg,Type1,127.0189105512,35.5543138198,6,20251126145116,13,,정읍 구절초 지방정원,56127,52,180,VE,VE02,VE020100,전북,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,정읍시,관광지
전북특별자치도 남원시 산내면 매동길 16-4,,37,A02,A0203,A02030100,129354,12,20061109090000,http://tong.visitkorea.or.kr/cms/resource/56/3517056_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3517056_image3_1.jpg,Type3,127.6259879310,35.4256389174,6,20250805155816,4,,지리산 매동마을,55804,52,190,EX,EX03,EX030100,전북,,일부구역 동반가능,,,"- 야생동물이 자주 출몰하는 지역으로 보호자 주의 필요
- 마을 시설 입장 여부는 개별 문의 필요
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,남원시,관광지
전북특별자치도 완주군 이서면 신지앵곡길 237-10,,37,B02,B0201,B02011100,2697881,32,20201214233053,,,,127.0316529740,35.8036857071,,20241224172430,8,,콩쥐팥쥐 관광 한옥리조트,55368,52,710,AC,AC06,AC060200,전북,,,,,,,맹인 안내견,,,,,,,TourAPI,전북,완주군,숙박
전북특별자치도 순창군 풍산면 향가로 575,,37,A02,A0202,A02020700,2357437,12,20161229220826,http://tong.visitkorea.or.kr/cms/resource/01/3366201_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/3366201_image3_1.JPG,Type3,127.1918785205,35.3390994961,6,20250311161203,7,,향가유원지,56056,52,770,VE,VE03,VE030500,전북,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전북,순창군,관광지
전북특별자치도 전주시 완산구 향교길 155-13 (교동),1층,37,B02,B0201,B02010700,3101963,32,20240217101651,,,,127.1582109154,35.8128146371,6,20240819172614,12,,향교길선우가,55045,52,111,AC,AC03,AC030100,전북,,,,"패드,그릇",,,가능,,목줄 착용,,,,,TourAPI,전북,완산구,숙박
전북특별자치도 익산시 진북로 294-18,,37,A02,A0202,A02020600,2930680,12,20221101141003,http://tong.visitkorea.or.kr/cms/resource/61/3369461_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/3369461_image3_1.JPG,Type3,127.0112599577,36.0311316600,6,20250304172219,9,,PTP 애견테마파크,54528,52,140,VE,VE02,VE020100,전북,"훈련사 또는 직원 상시대기, 응급키트 구비",전구역 동반가능,"안전문, 펜스, 전용 샤워시설, 드라이룸, 애견수영장(무료 이용 가능)","배변봉투, 식기 또는 물그릇, 목욕용품, 간식, 장난감 또는 놀이용품","강아지 입장료 5,000원
사람은 1인 1음료 주문","간식, 용품 구매가능","강아지만 가능
입질이나 공격성이 있는 강아지만 출입 제한
예방접종 4차 이상 필수
대형견 가능(25kg 이상)",수건(유료),"자유이용,목줄 착용",,,,,TourAPI,전북,익산시,관광지
전북특별자치도 진안군 주천면 대불리,(삼거~주천면행정복지센터),37,A03,A0302,A03022700,2712753,28,20210331013847,http://tong.visitkorea.or.kr/cms/resource/64/3555164_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3555164_image3_1.jpg,Type3,127.3885164886,35.9827437661,6,20251024101430,14,,[진안고원길 9구간] 운일암반일암 숲길,55400,52,720,LS,LS01,LS011900,전북,,일부구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,"입마개 착용,목줄 착용",,,,,TourAPI,전북,진안군,레포츠
전라남도 해남군 북평면 동해길 108-23,,38,B02,B0201,B02011600,2604533,32,20190531200140,,,,126.6314417760,34.4415633214,,20241126111339,23,,고집불통송가네,59054,46,820,AC,AC03,AC030200,전남,,전구역 동반가능,,,,,문의요망,,,,,,,TourAPI,전남,해남군,숙박
전라남도 구례군 토지면 곡전재길 15-2,,38,B02,B0201,B02011600,2607706,32,20190622004817,,,,127.5139035800,35.2035703599,,20241126111839,5,,곡전재,57624,46,730,AC,AC03,AC030200,전남,,전구역 동반가능,,,,,전화문의,,,,,,,TourAPI,전남,구례군,숙박
전라남도 진도군 고군면 원포길 226,,38,B02,B0201,B02010700,3511367,32,20250722165142,,,,126.3770576294,34.4817629973,6,20250901150930,21,,골드마운틴하우스 (유한회사진도휴식),58907,46,900,AC,AC03,AC030100,전남,,전구역 동반가능,,,,,,,,,,,,TourAPI,전남,진도군,숙박
전라남도 담양군 담양읍 죽녹원로 98,,38,A01,A0101,A01010700,128981,12,20060525090000,http://tong.visitkorea.or.kr/cms/resource/57/3533957_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3533957_image3_1.jpg,Type1,126.9856777193,35.3235005111,6,20251222094745,7,,관방제림,57339,46,710,NA,NA04,NA040700,전남,,전구역 동반가능,,,"- 맹견 및 대형견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,담양군,관광지
전라남도 광양시 다압면 목길 34-2,,38,A02,A0203,A02030100,126669,12,20040225090000,http://tong.visitkorea.or.kr/cms/resource/19/3546319_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3546319_image3_1.jpg,Type1,127.7205191898,35.0785796984,6,20251023143000,4,,광양 매화마을,57709,46,230,EX,EX03,EX030100,전남,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,광양시,관광지
전라남도 장흥군 관산읍 칠관로 842-1150,,38,A01,A0101,A01010600,125419,12,20031124090000,http://tong.visitkorea.or.kr/cms/resource/42/2704942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2704942_image3_1.jpg,Type3,126.8998851572,34.5451339297,6,20250402152825,20,,국립 천관산자연휴양림,59351,46,800,NA,NA04,NA040600,전남,없음,,산책로,없음,반려견(15kg 이하),없음,,없음,목줄 착용,,,,,TourAPI,전남,장흥군,관광지
전라남도 나주시 금천면 금영로 954-14,,38,B02,B0201,B02011600,3533113,32,20250908205420,,,,126.7551803905,35.0326989172,6,20251023143000,6,,금천재,58215,46,170,AC,AC03,AC030200,전남,"다른 손님이 있을 때는
마당에서 목줄 착용",일부구역 동반가능,,주인이 직접 준비,"(배변 패드, 물티슈)주인이 직접 준비
남아 매너 벨트 필수",,"8kg 미만의 중, 소형견",,,,,,,TourAPI,전남,나주시,숙박
전라남도 여수시 하멜로 102,,38,A02,A0203,A02030600,2647847,12,20200214191531,http://tong.visitkorea.or.kr/cms/resource/47/3422947_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/3422947_image3_1.png,Type1,127.7495170813,34.7365852485,6,20251027113236,13,,낭만포차거리,59746,46,130,VE,VE04,VE040100,전남,,일부구역 동반가능,,,"- 매장별 정책이 상이하므로 개별 문의 필요
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,여수시,관광지
전라남도 담양군 담양읍 메타세쿼이아로 12,,38,A01,A0101,A01010500,250094,12,20060426090000,http://tong.visitkorea.or.kr/cms/resource/81/3340881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3340881_image3_1.jpg,Type3,127.0041510748,35.3238535634,6,20251114161242,7,,담양 메타세쿼이아길,57351,46,710,NA,NA05,NA050100,전남,,일부구역 동반가능,,,"- 메타세쿼이아길 내 맨발로 걸을 수 있는 흙길에는 동반 불가
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,담양군,관광지
전라남도 담양군 담양읍 깊은실길 2-17,,38,A02,A0202,A02020200,2652577,12,20200414231231,http://tong.visitkorea.or.kr/cms/resource/23/3340923_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3340923_image3_1.jpg,Type3,127.0018263110,35.3226453273,6,20250319162852,7,,담양 메타프로방스,57351,46,710,VE,VE05,VE050100,전남,,일부구역 동반가능,,,"- 실내 매장의 경우, 정책이 상이하므로 개별 문의 필요
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,담양군,관광지
전라남도 담양군 고서면 후산길 103,,38,A02,A0201,A02010400,228892,12,20071002090000,http://tong.visitkorea.or.kr/cms/resource/13/3533213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3533213_image3_1.jpg,Type1,126.9963905156,35.2193707987,6,20251211164033,7,,담양 명옥헌 원림,57376,46,710,HS,HS01,HS010400,전남,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,담양군,관광지
전라남도 담양군 가사문학면 소쇄원길 17,,38,A02,A0201,A02010700,126374,12,20031203090000,http://tong.visitkorea.or.kr/cms/resource/74/3532174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3532174_image3_1.jpg,Type1,127.0121927787,35.1843777980,6,20251117165541,7,,담양 소쇄원,57392,46,710,HS,HS01,HS011200,전남,,일부구역 동반가능,,,"- 정자 시설은 동반 불가
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,담양군,관광지
전라남도 여수시 돌산읍 우두리 산 1,,38,A01,A0101,A01010500,128755,12,20090924224951,http://tong.visitkorea.or.kr/cms/resource/54/3534454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3534454_image3_1.jpg,Type1,127.7415234884,34.7305968920,6,20250910134036,13,,돌산공원,59767,46,130,NA,NA04,NA040500,전남,,전구역 동반가능,,,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용,,,,,TourAPI,전남,여수시,관광지
전라남도 여수시 율촌면 두언길 27,,38,B02,B0201,B02010700,3533123,32,20250908212028,,,,127.5416882792,34.8371481635,6,20251023143000,13,,두언27,59603,46,130,AC,AC03,AC030100,전남,,일부구역 동반가능,두언D,,"반려견의 배변은 보호자가 
반드시 처리해야 함",,반려견,,,,,,,TourAPI,전남,여수시,숙박
전라남도 해남군 북평면 동촌길 42-27,,38,B02,B0201,B02010700,3469414,32,20250123083416,,,,126.6408826574,34.4397470131,6,20250319175616,23,,땅끝남도의향기,59054,46,820,AC,AC03,AC030100,전남,,일부구역 동반가능,,,,,반려견,,,,,,,TourAPI,전남,해남군,숙박
전라남도 여수시 돌산읍 강남로 11,,38,B02,B0201,B02010100,2708659,32,20210310000223,http://tong.visitkorea.or.kr/cms/resource/05/2709005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2709005_image3_1.jpg,Type3,127.7482982400,34.7170457484,,20250121110818,13,,라마다프라자 바이윈덤 여수,59769,46,130,AC,AC01,AC010100,전남,,,,,,,안내견,,,,,,,TourAPI,전남,여수시,숙박
